Month,Year,Temp,Ice,Veg,Flood,Rain_mm,Province,,
4,2020,7.967966667,0.3996,680.5115,0,60.604,Gilgit,,
5,2020,14.94064516,0.278741935,1136.5945,0,74.416,Gilgit,,
6,2020,18.4193,0.137766667,1798.337,0,43.218,Gilgit,,
7,2020,20.985,0.035129032,2298.466,0,36.989,Gilgit,,
8,2020,22.55316129,-0.011516129,2337.048,0,60.616,Gilgit,,
9,2020,18.58293333,-0.043466667,1994.873,0,42.34,Gilgit,,
10,2020,14.31693548,-0.078290323,1582.6595,0,6.658,Gilgit,,
11,2020,1.8604,0.213733333,546.612,0,23.022,Gilgit,,
12,2020,-7.835741935,0.378290323,486.832,0,27.863,Gilgit,,
1,2021,-8.883129032,0.441967742,433.0625,0,16.135,Gilgit,,
2,2021,-0.415321429,0.390857143,538.692,0,19.241,Gilgit,,
3,2021,6.515774194,0.410419355,615.947,0,72.729,Gilgit,,
4,2021,5.606033333,0.418333333,656.4805,0,47.785,Gilgit,,
5,2021,14.19029032,0.295322581,1139.9905,0,29.465,Gilgit,,
6,2021,20.53606667,0.129266667,1790.2405,0,36.873,Gilgit,,
7,2021,22.43054839,0.056096774,2416.203,0,72.318,Gilgit,,
8,2021,21.07954839,-0.036612903,2374.1445,0,34.785,Gilgit,,
9,2021,20.43226667,-0.092433333,2031.4945,0,55.728,Gilgit,,
10,2021,11.25480645,0.136548387,1253.283,0,35.641,Gilgit,,
11,2021,2.487966667,0.196066667,1044.4885,0,4.545,Gilgit,,
12,2021,-6.008064516,0.267387097,771.05,0,18.6,Gilgit,,
3,2000,18.87858065,0.087225806,1976.2355,0,52.778,Kpk,,
4,2000,29.87364286,-0.013966667,2041.7275,0,26.19,Kpk,,
5,2000,33.94170968,-0.092096774,2053.4755,0,28.605,Kpk,,
6,2000,32.48946667,-0.123966667,2312.757,0,37.777,Kpk,,
7,2000,29.90416129,-0.088225806,2815.6,0,71.727,Kpk,,
8,2000,30.00547368,-0.157157895,2973.1365,0,55.29,Kpk,,
9,2000,28.79966667,-0.163433333,2649.687,0,67.432,Kpk,,
10,2000,27.46667742,-0.172516129,2233.5665,0,13.817,Kpk,,
11,2000,19.21333333,-0.085733333,1974.229,0,7.262,Kpk,,
12,2000,8.737903226,-0.006516129,1812.1435,0,24.158,Kpk,,
1,2001,10.13870968,-0.04383871,1825.0985,0,12.885,Kpk,,
2,2001,15.55953571,-0.030071429,1809.838,0,14.164,Kpk,,
3,2001,22.13422581,0.003935484,1852.5745,0,48.185,Kpk,,
4,2001,27.7279,-0.0179,1942.6465,0,60.092,Kpk,,
5,2001,33.85622581,-0.163290323,2020.2795,0,20.655,Kpk,,
6,2001,31.9546,-0.167066667,2243.623,0,59.821,Kpk,,
7,2001,27.97844828,-0.129896552,2935.648,1,101.638,Kpk,,
8,2001,28.72122581,-0.179548387,2985.3635,0,67.658,Kpk,,
9,2001,28.2307,-0.213366667,2489.3465,0,45.445,Kpk,,
10,2001,26.05551613,-0.224709677,2138.327,0,10.773,Kpk,,
11,2001,19.22166667,-0.096866667,1873.4615,0,12.359,Kpk,,
12,2001,10.99819355,-0.038741935,1811.3185,0,11.734,Kpk,,
1,2002,9.013580645,-0.011129032,1743.955,0,15.837,Kpk,,
2,2002,10.91196429,0.122678571,1822.47,0,51.147,Kpk,,
3,2002,17.97417391,0.052347826,2057.253,0,47.134,Kpk,,
4,2002,26.9027931,-0.00337931,2079.2695,0,59.316,Kpk,,
5,2002,33.94825806,-0.097548387,2052.246,0,18.045,Kpk,,
6,2002,33.20903333,-0.174433333,2274.287,0,60.569,Kpk,,
7,2002,31.37419355,-0.204967742,2579.289,0,31.681,Kpk,,
8,2002,27.71519355,-0.114193548,2966.2845,0,92.538,Kpk,,
9,2002,27.45363333,-0.197266667,2827.2785,0,54.38,Kpk,,
10,2002,24.65367742,-0.242483871,2387.231,0,14.79,Kpk,,
11,2002,17.18983333,-0.089166667,2152.2665,0,16.609,Kpk,,
12,2002,10.43232258,0.022129032,1771.233,0,29.097,Kpk,,
1,2003,7.927451613,0.028612903,1813.066,0,29.086,Kpk,,
2,2003,10.22253571,0.106821429,1800.6655,0,84.023,Kpk,,
3,2003,15.95703226,0.088,2018.0675,0,77.553,Kpk,,
4,2003,26.2182,0.0213,2217.3235,0,73.946,Kpk,,
5,2003,31.62264516,-0.048387097,2169.2435,0,36.132,Kpk,,
6,2003,32.8281,-0.140866667,2335.899,0,34.988,Kpk,,
7,2003,28.31187097,-0.125548387,2988.962,0,78.4,Kpk,,
8,2003,27.5626129,-0.167064516,3290.8845,0,81.874,Kpk,,
9,2003,27.3767,-0.140833333,2807.457,0,56.964,Kpk,,
10,2003,24.75506452,-0.206935484,2421.455,0,12.223,Kpk,,
11,2003,16.5598,-0.0562,2131.7645,0,18.68,Kpk,,
12,2003,11.58458333,-0.02025,1843.621,0,18.25,Kpk,,
1,2004,4.083645161,0.131387097,1910.607,0,73.24,Kpk,,
2,2004,12.06734483,0.023896552,2098.192,0,45.049,Kpk,,
3,2004,23.48209677,-0.051419355,2315.579,0,17.503,Kpk,,
4,2004,28.1134,0.003966667,2140.482,0,70.75,Kpk,,
5,2004,32.21509677,-0.119741935,2162.4185,0,19.401,Kpk,,
6,2004,31.85866667,-0.171566667,2436.667,0,28.312,Kpk,,
7,2004,30.37125806,-0.181935484,2875.4295,0,61.381,Kpk,,
8,2004,28.07032258,-0.17516129,3027.3485,0,82.183,Kpk,,
9,2004,29.19313333,-0.2253,2624.1765,0,47.231,Kpk,,
10,2004,20.91729032,-0.056967742,2160.049,0,51.274,Kpk,,
11,2004,16.31423333,-0.087433333,2085.951,0,14.909,Kpk,,
12,2004,9.895193548,0.040193548,1903.11,0,43.707,Kpk,,
1,2005,3.004064516,0.141548387,1884.6635,0,58.914,Kpk,,
2,2005,6.206214286,0.216607143,1803.7455,0,96.946,Kpk,,
3,2005,15.55835484,0.136774194,2330.11,0,84.966,Kpk,,
4,2005,25.6691,0.017066667,2326.7665,0,57.247,Kpk,,
5,2005,28.88345161,-0.005032258,2340.194,0,56.818,Kpk,,
6,2005,33.59673333,-0.1404,2484.893,1,31.737,Kpk,,
7,2005,28.51219355,-0.116645161,3110.7965,0,82.894,Kpk,,
8,2005,28.49054839,-0.204354839,3345.8415,0,74.655,Kpk,,
9,2005,28.7184,-0.231966667,3016.752,0,51.894,Kpk,,
10,2005,25.37406452,-0.190129032,2440.023,0,19.114,Kpk,,
11,2005,16.57993333,-0.089466667,2123.006,0,18.98,Kpk,,
12,2005,10.84825806,-0.085483871,1885.722,0,15.307,Kpk,,
1,2006,7.222645161,0.098548387,1668.591,0,68.951,Kpk,,
2,2006,14.76189286,0.069785714,2130.9295,0,36.609,Kpk,,
3,2006,17.03651613,0.097483871,2350.536,0,53.41,Kpk,,
4,2006,26.0024,-0.023566667,2211.881,0,50.044,Kpk,,
5,2006,33.29403226,-0.135806452,2147.6265,0,18.214,Kpk,,
6,2006,32.95146667,-0.167566667,2381.301,0,29.574,Kpk,,
7,2006,29.55612903,-0.138967742,2896.236,0,79.149,Kpk,,
8,2006,25.80467742,-0.086709677,3354.9345,0,106.51,Kpk,,
9,2006,28.30716667,-0.230366667,2944.102,0,41.059,Kpk,,
10,2006,24.21567742,-0.211580645,2627.693,0,22.555,Kpk,,
11,2006,12.95123333,-0.024466667,2364.0825,0,33.354,Kpk,,
12,2006,6.368,0.084,1955.7045,0,57.796,Kpk,,
1,2007,6.266612903,-0.013129032,2081.222,0,10.938,Kpk,,
2,2007,6.710928571,0.165785714,2351.008,0,143.016,Kpk,,
3,2007,16.88141935,0.102290323,2411.2535,0,121.286,Kpk,,
4,2007,27.3569,-0.064933333,2509.864,0,43.007,Kpk,,
5,2007,33.58483871,-0.123709677,2479.022,0,38.17,Kpk,,
6,2007,32.9328,-0.111133333,2880.032,0,69.58,Kpk,,
7,2007,29.29032258,-0.166451613,3467.1715,0,82.584,Kpk,,
8,2007,28.18283871,-0.195064516,3359.381,0,65.183,Kpk,,
9,2007,27.34496667,-0.1932,2923.5855,0,44.687,Kpk,,
10,2007,25.87158065,-0.253645161,2508.256,0,5.78,Kpk,,
11,2007,17.80213333,-0.210433333,2322.573,0,10.545,Kpk,,
12,2007,9.111096774,-0.018903226,2039.3145,0,18.191,Kpk,,
1,2008,5.894806452,0.077387097,1791.116,0,80.027,Kpk,,
2,2008,9.358068966,0.072793103,1752.782,0,27.154,Kpk,,
3,2008,22.44232258,-0.016,2161.5005,0,30.54,Kpk,,
4,2008,23.74333333,0.043266667,2331.6655,0,99.853,Kpk,,
5,2008,32.19845161,-0.104935484,2369.174,0,34.471,Kpk,,
6,2008,29.72916667,-0.139433333,2752.056,0,61.577,Kpk,,
7,2008,29.12535484,-0.158967742,3256.3205,1,94.111,Kpk,,
8,2008,26.69554839,-0.133548387,3487.446,0,104.437,Kpk,,
9,2008,27.56676667,-0.208933333,2917.8065,0,61.216,Kpk,,
10,2008,25.75367742,-0.22783871,2463.397,0,20.97,Kpk,,
11,2008,19.0048,-0.106266667,2029.538,0,18.617,Kpk,,
12,2008,11.42844828,-0.000448276,1970.716,0,44.182,Kpk,,
1,2009,7.256677419,0.089741935,2045.725,0,76.57,Kpk,,
2,2009,12.48560714,0.09725,2066.944,0,80.127,Kpk,,
3,2009,17.38293548,0.108967742,2273.949,0,73.885,Kpk,,
4,2009,24.63476667,0.0442,2390.4425,0,132.068,Kpk,,
5,2009,31.82170968,-0.064903226,2268.1115,0,34.941,Kpk,,
6,2009,35.18536667,-0.104066667,2374.682,0,34.959,Kpk,,
7,2009,30.61735484,-0.146258065,2779.602,1,55.068,Kpk,,
8,2009,29.39848387,-0.176354839,3274.611,0,77.548,Kpk,,
9,2009,29.531,-0.251366667,2987.333,0,50.01,Kpk,,
10,2009,25.734,-0.211580645,2404.206,0,11.312,Kpk,,
11,2009,16.8589,-0.063366667,2036.5315,0,15.594,Kpk,,
12,2009,10.15106452,0.036354839,1816.1455,0,18.894,Kpk,,
1,2010,10.03051613,0.009741935,1852.6095,0,36.946,Kpk,,
2,2010,10.15928571,0.146928571,1773.091,0,110.874,Kpk,,
3,2010,21.94490323,0.011677419,2214.1005,0,44.535,Kpk,,
4,2010,29.78816667,-0.014566667,2251.2615,0,54.053,Kpk,,
5,2010,33.02212903,-0.070741935,2229.0275,0,56.205,Kpk,,
6,2010,33.58036667,-0.103866667,2458.5625,0,58.908,Kpk,,
7,2010,28.71612903,-0.087258065,2908.5085,1,167.378,Kpk,,
8,2010,22.8423871,-0.019,3739.9035,1,166.161,Kpk,,
9,2010,25.7279,-0.161466667,3280.4435,0,38.334,Kpk,,
10,2010,24.27832258,-0.229806452,2803.782,0,9.503,Kpk,,
11,2010,19.08033333,-0.257233333,2595.005,0,4.301,Kpk,,
12,2010,10.84364516,-0.206096774,2309.696,0,9.713,Kpk,,
1,2011,6.620225806,-0.028032258,2069.0215,0,18.449,Kpk,,
2,2011,8.836357143,0.198178571,2018.951,0,114.703,Kpk,,
3,2011,19.79416129,0.023612903,2176.0415,0,50.204,Kpk,,
4,2011,24.4972,0.020866667,2498.6485,0,69.982,Kpk,,
5,2011,33.58119355,-0.133677419,2507.589,0,26.663,Kpk,,
6,2011,32.2864,-0.191933333,2708.3095,0,31.461,Kpk,,
7,2011,27.97525806,-0.134451613,3208.86,0,71.252,Kpk,,
8,2011,26.86145161,-0.116193548,3544.408,1,111.596,Kpk,,
9,2011,25.36136667,-0.159466667,3286.947,0,57.054,Kpk,,
10,2011,24.93367742,-0.177387097,2750.764,0,31.574,Kpk,,
11,2011,18.03746667,-0.073733333,2532.1845,0,16.903,Kpk,,
12,2011,10.58167742,-0.103548387,2227.921,0,5.953,Kpk,,
1,2012,4.099193548,0.048322581,1961.657,0,34.276,Kpk,,
2,2012,8.876931034,0.125896552,1844.2825,0,52.255,Kpk,,
3,2012,19.81429032,0.073451613,2046.9735,0,45.749,Kpk,,
4,2012,25.0869,0.0152,2403.34,0,86.968,Kpk,,
5,2012,31.30035484,-0.079451613,2417.5715,0,38.538,Kpk,,
6,2012,34.75916667,-0.143933333,2476.8505,0,19.312,Kpk,,
7,2012,32.09683871,-0.195258065,2937.6375,0,54.693,Kpk,,
8,2012,28.31403226,-0.14116129,3315.848,0,83.425,Kpk,,
9,2012,24.85046667,-0.106533333,3318.84,1,80.541,Kpk,,
10,2012,23.82854839,-0.168,2603.1825,0,22.991,Kpk,,
11,2012,16.22196667,-0.1141,2254.394,0,11.043,Kpk,,
12,2012,9.580967742,0.022677419,2048.001,0,36.832,Kpk,,
1,2013,6.008064516,0.007806452,1999.1815,0,17.476,Kpk,,
2,2013,8.384678571,0.1825,2062.255,0,109.346,Kpk,,
3,2013,16.43070968,0.085870968,2537.4805,0,101.319,Kpk,,
4,2013,24.03966667,-0.0096,2627.583,0,68.137,Kpk,,
5,2013,32.60451613,-0.085,2552.278,0,24.523,Kpk,,
6,2013,32.28766667,-0.152,2891.7185,0,51.643,Kpk,,
7,2013,29.14448387,-0.133903226,3261.399,1,66.596,Kpk,,
8,2013,27.619,-0.106290323,3798.4545,0,123.441,Kpk,,
9,2013,28.22666667,-0.2346,3226.986,0,47.741,Kpk,,
10,2013,25.43687097,-0.218064516,2906.685,0,17.583,Kpk,,
11,2013,13.50826667,-0.061233333,2461.0125,0,29.89,Kpk,,
12,2013,11.81545161,-0.083354839,2294.828,0,13.595,Kpk,,
1,2014,8.331870968,-0.011774194,2202.171,0,21.834,Kpk,,
2,2014,10.62878571,0.094678571,2119.7425,0,50.209,Kpk,,
3,2014,17.05716129,0.107645161,2424.7655,0,108.006,Kpk,,
4,2014,23.2655,0.0158,2574.1925,0,64.754,Kpk,,
5,2014,30.74725806,-0.062322581,2702.286,0,50.709,Kpk,,
6,2014,33.9091,-0.1814,2658.4745,0,24.512,Kpk,,
7,2014,29.69454839,-0.154548387,3139.7205,0,52.053,Kpk,,
8,2014,29.63012903,-0.187129032,3394.3605,0,80.48,Kpk,,
9,2014,28.1638,-0.249333333,3105.409,0,47.698,Kpk,,
10,2014,23.57029032,-0.128290323,2743.867,0,29.86,Kpk,,
11,2014,16.8599,-0.098566667,2437.491,0,12.374,Kpk,,
12,2014,10.66590323,-0.106129032,2205.9185,0,6.684,Kpk,,
1,2015,9.966516129,-0.040806452,2067.982,0,33.827,Kpk,,
2,2015,7.249928571,0.106821429,2154.7065,0,84.429,Kpk,,
3,2015,16.42864516,0.149516129,2433.894,0,104.692,Kpk,,
4,2015,24.53016667,-0.0166,2655.4285,0,76.5,Kpk,,
5,2015,31.29664516,-0.087709677,2712.2545,0,45.68,Kpk,,
6,2015,31.89206667,-0.143966667,2815.0695,0,26.122,Kpk,,
7,2015,28.73567742,-0.068935484,3513.258,1,110.775,Kpk,,
8,2015,27.08870968,-0.156548387,3833.2515,0,132.289,Kpk,,
9,2015,28.5905,-0.2418,3190.481,0,43.657,Kpk,,
10,2015,23.94064516,-0.177129032,2838.255,0,52.267,Kpk,,
11,2015,17.51586667,-0.018066667,2562.668,0,29.992,Kpk,,
12,2015,8.811,-0.042451613,2380.5185,0,11.943,Kpk,,
1,2016,6.844322581,0.003709677,2422.478,0,40.738,Kpk,,
2,2016,11.9785,-0.031368421,2465.627,0,18.857,Kpk,,
3,2016,13.88512903,0.13983871,2544.8445,1,114.856,Kpk,,
4,2016,25.53173333,0.002366667,2683.9945,1,87.079,Kpk,,
5,2016,31.97945161,-0.119645161,2644.5895,0,51.022,Kpk,,
6,2016,32.57846667,-0.205366667,2834.339,0,60.072,Kpk,,
7,2016,29.46141935,-0.174032258,3419.0035,0,111.345,Kpk,,
8,2016,28.54970968,-0.190129032,3544.0665,0,79.919,Kpk,,
9,2016,28.7298,-0.2571,3063.8925,0,37.274,Kpk,,
10,2016,25.95909677,-0.276612903,2570.6685,0,14.995,Kpk,,
11,2016,19.58103333,-0.175233333,2330.951,0,14.527,Kpk,,
12,2016,14.43483871,-0.136451613,2114.292,0,14.161,Kpk,,
1,2017,6.335677419,0.128387097,2030.3125,0,86.555,Kpk,,
2,2017,13.19978571,0.077357143,2176.62,0,88.965,Kpk,,
3,2017,18.01712903,0.029354839,2427.9545,0,44.624,Kpk,,
4,2017,28.7101,-0.0658,2477.894,0,51.645,Kpk,,
5,2017,32.17403226,-0.120032258,2499.6755,0,58.778,Kpk,,
6,2017,32.30986667,-0.176033333,2834.178,0,41.633,Kpk,,
7,2017,29.13674194,-0.152064516,3343.382,0,113.531,Kpk,,
8,2017,28.27951613,-0.199483871,3468.6865,0,96.01,Kpk,,
9,2017,28.89276667,-0.267133333,2977.016,0,46.258,Kpk,,
10,2017,26.67267742,-0.267096774,2502.499,0,7.779,Kpk,,
11,2017,15.72676667,-0.1529,2242.7655,0,21.396,Kpk,,
12,2017,10.95158065,-0.074064516,2136.906,0,32.747,Kpk,,
1,2018,9.210354839,-0.080225806,2128.944,0,7.271,Kpk,,
2,2018,11.91289286,0.037857143,2184.858,0,66.395,Kpk,,
3,2018,18.72012903,0.021516129,2499.5195,0,70.321,Kpk,,
4,2018,25.7054,-0.032433333,2463.739,0,86.637,Kpk,,
5,2018,31.3666129,-0.087935484,2518.068,0,74.939,Kpk,,
6,2018,32.4227,-0.166133333,2745.1395,0,41.885,Kpk,,
7,2018,29.01219355,-0.120322581,3139.8295,0,115.963,Kpk,,
8,2018,28.19770968,-0.186032258,3392.5405,0,72.038,Kpk,,
9,2018,28.35636667,-0.2466,2967.141,0,52.127,Kpk,,
10,2018,22.88316129,-0.133709677,2515.496,0,39.627,Kpk,,
11,2018,15.89293333,-0.061766667,2301.33,0,26.429,Kpk,,
12,2018,8.793290323,-0.09483871,2210.873,0,19.831,Kpk,,
1,2019,4.761741935,0.115967742,1901.058,0,64.815,Kpk,,
2,2019,9.3865,0.142678571,2031.08,1,85.621,Kpk,,
3,2019,13.43116129,0.107645161,2219.9565,0,88.758,Kpk,,
4,2019,24.92903333,0.0146,2682.656,0,86.904,Kpk,,
5,2019,29.70345161,-0.102580645,2769.329,0,35.233,Kpk,,
6,2019,34.59233333,-0.163533333,2785.39,0,44.533,Kpk,,
7,2019,29.22748387,-0.142225806,3149.811,0,70.252,Kpk,,
8,2019,27.76677419,-0.15816129,3728.831,0,118.822,Kpk,,
9,2019,27.64206667,-0.2334,3327.837,0,24.458,Kpk,,
10,2019,23.69883871,-0.154064516,2952.869,0,40.665,Kpk,,
11,2019,15.23296667,0.015933333,2552.883,0,54.214,Kpk,,
12,2019,8.036193548,-0.060064516,2385.2595,0,11.516,Kpk,,
1,2020,1.337516129,0.148483871,2131.913,0,63.201,Kpk,,
2,2020,11.36837931,0.034965517,2366.264,0,42.684,Kpk,,
3,2020,12.39254839,0.160903226,2642.598,0,115.184,Kpk,,
4,2020,22.25253333,0.0254,2901.714,0,136.849,Kpk,,
5,2020,29.589,-0.094967742,2890.6785,0,62.179,Kpk,,
6,2020,31.39976667,-0.1682,3123.1935,0,36.751,Kpk,,
7,2020,31.55674194,-0.205483871,3411.8305,0,69.965,Kpk,,
8,2020,28.50354839,-0.155387097,3737.307,1,69.27,Kpk,,
9,2020,29.42443333,-0.2548,3462.279,0,90.53,Kpk,,
10,2020,26.05609677,-0.261741935,2785.866,0,7.988,Kpk,,
11,2020,14.15686667,-0.064633333,2256.106,0,40.621,Kpk,,
12,2020,9.672354839,-0.029,2256.6465,0,24.869,Kpk,,
1,2021,8.204225806,-0.054516129,2271.304,0,9.39,Kpk,,
2,2021,16.25564286,-0.070214286,2290.739,0,22.4,Kpk,,
3,2021,20.38603226,0.043709677,2454.478,0,109.629,Kpk,,
4,2021,23.37386667,-0.015333333,2516.224,0,66.14,Kpk,,
5,2021,29.85335484,-0.118387097,2585.427,0,39.046,Kpk,,
6,2021,32.74766667,-0.198633333,2702.0505,0,36.381,Kpk,,
7,2021,30.04806452,-0.146774194,3472.4285,0,113.763,Kpk,,
8,2021,28.5016129,-0.231870968,3615.42,0,67.992,Kpk,,
9,2021,27.5721,-0.253233333,3296.644,0,57.125,Kpk,,
10,2021,25.0236129,-0.207129032,2701.696,0,29.567,Kpk,,
11,2021,16.9679,-0.202366667,2421.033,0,5.522,Kpk,,
12,2021,9.473225806,-0.109451613,2167.706,0,17.868,Kpk,,
3,2000,30.61925806,-0.17816129,3660.7005,0,7.568,Punjab,,
4,2000,40.71114286,-0.213733333,2285.162,0,7.089,Punjab,,
5,2000,41.44483871,-0.209612903,1555.7545,0,9.134,Punjab,,
6,2000,38.5142,-0.157966667,1636.0845,0,23.286,Punjab,,
7,2000,35.31209677,-0.057870968,2563.435,0,96.94,Punjab,,
8,2000,34.85578947,-0.170315789,3289.351,0,50.484,Punjab,,
9,2000,35.90296667,-0.218133333,3169.525,0,32.169,Punjab,,
10,2000,36.90493548,-0.273225806,2574.2465,0,1.101,Punjab,,
11,2000,29.8555,-0.2551,2340.852,0,0.804,Punjab,,
12,2000,24.43790323,-0.252193548,2359.8725,0,6.432,Punjab,,
1,2001,22.06367742,-0.201806452,3011.283,0,6.929,Punjab,,
2,2001,26.14703571,-0.2715,3564.1205,0,7.428,Punjab,,
3,2001,32.03919355,-0.271967742,3538.504,0,12.709,Punjab,,
4,2001,37.84303333,-0.2093,2221.834,0,17.172,Punjab,,
5,2001,41.23090323,-0.262193548,1530.8325,0,12.225,Punjab,,
6,2001,36.509,-0.184466667,1981.2665,0,54.575,Punjab,,
7,2001,33.67489655,-0.091586207,2812.399,0,126.652,Punjab,,
8,2001,34.10132258,-0.204774194,3465.973,0,52.616,Punjab,,
9,2001,35.1125,-0.281333333,3361.47,0,30.448,Punjab,,
10,2001,34.65177419,-0.289935484,2758.969,0,0.93,Punjab,,
11,2001,29.66686667,-0.313966667,2480.7115,0,0.599,Punjab,,
12,2001,23.623,-0.238193548,2493.2785,0,5.671,Punjab,,
1,2002,21.52919355,-0.243032258,3145.044,0,6.507,Punjab,,
2,2002,24.752,-0.215571429,3679.854,0,12.126,Punjab,,
3,2002,30.74108696,-0.232913043,3634.863,0,13.059,Punjab,,
4,2002,38.86982759,-0.197862069,2151.8935,0,10.875,Punjab,,
5,2002,44.89522581,-0.273645161,1571.321,0,11.076,Punjab,,
6,2002,39.1288,-0.2208,1748.7335,0,23.71,Punjab,,
7,2002,35.58625806,-0.198193548,2151.5725,0,27.88,Punjab,,
8,2002,34.9333871,-0.168516129,3082.06,0,64.112,Punjab,,
9,2002,34.60313333,-0.247333333,3290.892,0,43.643,Punjab,,
10,2002,34.18625806,-0.294483871,2833.323,0,3.552,Punjab,,
11,2002,28.4256,-0.2334,2595.9735,0,3.044,Punjab,,
12,2002,22.57364516,-0.224741935,2563.6455,0,7.247,Punjab,,
1,2003,21.14922581,-0.125032258,3039.3915,0,12.637,Punjab,,
2,2003,22.18221429,-0.16675,3972.819,0,41.632,Punjab,,
3,2003,27.86893548,-0.184935484,3730.789,0,20.452,Punjab,,
4,2003,37.7919,-0.257566667,2224.466,0,13.322,Punjab,,
5,2003,42.01296774,-0.256129032,1690.327,0,8.082,Punjab,,
6,2003,40.56453333,-0.218433333,1774.939,0,25.814,Punjab,,
7,2003,34.86925806,-0.107064516,2967.707,0,97.499,Punjab,,
8,2003,33.19770968,-0.183709677,3737.335,0,85.985,Punjab,,
9,2003,34.26096667,-0.252233333,3511.327,0,35.831,Punjab,,
10,2003,34.32396774,-0.326645161,2956.634,0,0.872,Punjab,,
11,2003,28.45786667,-0.287133333,2541.31,0,3.377,Punjab,,
12,2003,22.07575,-0.221083333,2687.784,0,3.415,Punjab,,
1,2004,19.2693871,-0.119645161,3570.574,0,28.371,Punjab,,
2,2004,24.42462069,-0.281206897,4264.2425,0,10.522,Punjab,,
3,2004,33.14122581,-0.311096774,3706.0725,0,4.927,Punjab,,
4,2004,38.59243333,-0.204433333,2206.2265,0,17.775,Punjab,,
5,2004,42.78867742,-0.273903226,1677.9315,0,7.245,Punjab,,
6,2004,37.36256667,-0.206933333,1928.069,0,31.46,Punjab,,
7,2004,34.77490323,-0.191806452,2681.718,0,50.474,Punjab,,
8,2004,33.1796129,-0.155774194,3520.4505,0,82.172,Punjab,,
9,2004,35.1776,-0.275033333,3377.8865,0,25.439,Punjab,,
10,2004,32.52890323,-0.237870968,2747.252,0,7.422,Punjab,,
11,2004,29.30843333,-0.2613,2339.651,0,3.55,Punjab,,
12,2004,21.99187097,-0.21283871,2721.2325,0,6.562,Punjab,,
1,2005,17.54148387,-0.204096774,3540.0225,0,25.032,Punjab,,
2,2005,19.28171429,-0.057071429,4485.4405,0,41.384,Punjab,,
3,2005,28.51429032,-0.154258065,4590.2755,0,44.438,Punjab,,
4,2005,36.47113333,-0.249466667,2544.9055,0,10.37,Punjab,,
5,2005,40.7766129,-0.201258065,1936.613,0,16.022,Punjab,,
6,2005,43.0801,-0.2362,1889.185,0,20.128,Punjab,,
7,2005,34.89696774,-0.11816129,2829.8955,1,99.347,Punjab,,
8,2005,34.96851613,-0.218612903,3336.7515,0,52.054,Punjab,,
9,2005,34.98623333,-0.254033333,3693.226,0,54.47,Punjab,,
10,2005,34.36880645,-0.325516129,3078.53,0,2.576,Punjab,,
11,2005,28.89096667,-0.294733333,2557.3665,0,1.114,Punjab,,
12,2005,21.90009677,-0.266225806,2429.866,0,8.458,Punjab,,
1,2006,19.27319355,-0.152741935,2966.582,0,18.345,Punjab,,
2,2006,25.99892857,-0.1505,4000.85,0,13.55,Punjab,,
3,2006,29.42693548,-0.203290323,3803.9115,0,18.394,Punjab,,
4,2006,38.31996667,-0.2629,2238.4925,0,20.252,Punjab,,
5,2006,40.79416129,-0.253548387,1668.5785,0,15.271,Punjab,,
6,2006,38.5665,-0.226366667,1921.771,0,33.875,Punjab,,
7,2006,34.72309677,-0.124806452,2749.4345,0,86.655,Punjab,,
8,2006,34.86493548,-0.119096774,3723.56,1,96.508,Punjab,,
9,2006,35.01483333,-0.258433333,3522.223,0,35.504,Punjab,,
10,2006,34.36274194,-0.290354839,3147.514,0,8.825,Punjab,,
11,2006,28.3541,-0.2121,2866.5675,0,5.432,Punjab,,
12,2006,19.96535484,-0.214193548,3048.4,0,14.975,Punjab,,
1,2007,19.75706452,-0.258580645,3528.5625,0,5.536,Punjab,,
2,2007,22.877,-0.105535714,4510.947,0,56.301,Punjab,,
3,2007,26.98145161,-0.187096774,4476.8825,0,46.464,Punjab,,
4,2007,39.85693333,-0.306833333,2750.347,0,7.69,Punjab,,
5,2007,41.88719355,-0.273806452,1935.6825,0,12.984,Punjab,,
6,2007,40.2768,-0.182366667,2430.99,0,70.587,Punjab,,
7,2007,34.16287097,-0.165032258,3140.569,0,97.75,Punjab,,
8,2007,34.63358065,-0.184774194,3747.9875,0,60.952,Punjab,,
9,2007,34.05263333,-0.243033333,3596.999,0,46.421,Punjab,,
10,2007,34.59454839,-0.336258065,3086.085,0,0.325,Punjab,,
11,2007,29.3425,-0.272866667,2709.377,0,1.949,Punjab,,
12,2007,21.29632258,-0.242612903,2800.108,0,5.801,Punjab,,
1,2008,16.97251613,-0.168096774,3300.5475,0,30.533,Punjab,,
2,2008,23.20634483,-0.237103448,3682.778,0,8.905,Punjab,,
3,2008,32.09203226,-0.274419355,3785.985,0,7.866,Punjab,,
4,2008,35.83753333,-0.209466667,2511.7915,0,37.379,Punjab,,
5,2008,39.57364516,-0.250612903,1963.4075,0,19.86,Punjab,,
6,2008,35.21913333,-0.152866667,2092.5615,0,57.342,Punjab,,
7,2008,33.83580645,-0.15516129,2898.6815,0,86.341,Punjab,,
8,2008,32.45054839,-0.133677419,3919.988,0,100.36,Punjab,,
9,2008,34.15453333,-0.275033333,3663.7695,0,41.891,Punjab,,
10,2008,34.33470968,-0.303322581,2886.09,0,3.615,Punjab,,
11,2008,29.55743333,-0.3041,2464.343,0,1.146,Punjab,,
